time_s,voltage_V,current_A
4.980184e-09,2.719385e-04,9.902822e-04
4.980399e-09,2.715216e-04,9.900671e-04
4.980614e-09,2.711047e-04,9.898520e-04
4.980829e-09,2.706878e-04,9.896370e-04
4.981044e-09,2.702709e-04,9.894219e-04
4.981259e-09,2.698540e-04,9.892069e-04
4.981474e-09,2.694371e-04,9.889918e-04
4.981689e-09,2.690202e-04,9.887767e-04
4.981904e-09,2.686033e-04,9.885617e-04
4.982119e-09,2.681864e-04,9.883466e-04
4.982334e-09,2.677695e-04,9.881315e-04
4.982549e-09,2.673526e-04,9.879165e-04
4.982764e-09,2.669357e-04,9.877014e-04
4.982979e-09,2.665188e-04,9.874864e-04
4.983194e-09,2.661019e-04,9.872713e-04
4.983410e-09,2.656850e-04,9.870562e-04
4.983625e-09,2.652681e-04,9.868412e-04
4.983840e-09,2.648512e-04,9.866261e-04
4.984055e-09,2.644343e-04,9.864111e-04
4.984270e-09,2.640174e-04,9.861960e-04
4.984485e-09,2.636005e-04,9.859809e-04
4.984700e-09,2.631836e-04,9.857659e-04
4.984915e-09,2.627667e-04,9.855508e-04
4.985130e-09,2.623498e-04,9.853357e-04
4.985345e-09,2.619329e-04,9.851207e-04
4.985560e-09,2.615160e-04,9.849056e-04
4.985775e-09,2.610991e-04,9.846906e-04
4.985990e-09,2.606822e-04,9.844755e-04
4.986205e-09,2.602653e-04,9.842604e-04
4.986420e-09,2.598484e-04,9.840454e-04
4.986635e-09,2.594315e-04,9.838303e-04
4.986851e-09,2.590146e-04,9.836153e-04
4.987066e-09,2.585977e-04,9.834002e-04
4.987281e-09,2.581808e-04,9.831851e-04
4.987496e-09,2.577639e-04,9.829701e-04
4.987711e-09,2.573470e-04,9.827550e-04
4.987926e-09,2.569301e-04,9.825399e-04
4.988141e-09,2.565132e-04,9.823249e-04
4.988356e-09,2.560963e-04,9.821098e-04
4.988571e-09,2.556794e-04,9.818948e-04
4.988786e-09,2.552625e-04,9.816797e-04
4.989001e-09,2.548456e-04,9.814646e-04
4.989216e-09,2.544287e-04,9.812496e-04
4.989431e-09,2.540118e-04,9.810345e-04
4.989646e-09,2.535949e-04,9.808195e-04
4.989861e-09,2.531780e-04,9.806044e-04
4.990076e-09,2.527611e-04,9.803893e-04
4.990291e-09,2.523442e-04,9.801743e-04
4.990507e-09,2.519273e-04,9.799592e-04
4.990722e-09,2.515104e-04,9.797441e-04
4.990937e-09,2.510935e-04,9.795291e-04
4.991152e-09,2.506766e-04,9.793140e-04
4.991367e-09,2.502597e-04,9.790990e-04
4.991582e-09,2.498428e-04,9.788839e-04
4.991797e-09,2.494259e-04,9.786688e-04
4.992012e-09,2.490090e-04,9.784538e-04
4.992227e-09,2.485921e-04,9.782387e-04
4.992442e-09,2.481752e-04,9.780236e-04
4.992657e-09,2.477583e-04,9.778086e-04
4.992872e-09,2.473414e-04,9.775935e-04
4.993087e-09,2.469245e-04,9.773785e-04
4.993302e-09,2.465076e-04,9.771634e-04
4.993517e-09,2.460907e-04,9.769483e-04
4.993732e-09,2.456738e-04,9.767333e-04
4.993948e-09,2.452569e-04,9.765182e-04
4.994163e-09,2.448400e-04,9.763032e-04
4.994378e-09,2.444231e-04,9.760881e-04
4.994593e-09,2.440062e-04,9.758730e-04
4.994808e-09,2.435893e-04,9.756580e-04
4.995023e-09,2.431724e-04,9.754429e-04
4.995238e-09,2.427555e-04,9.752278e-04
4.995453e-09,2.423386e-04,9.750128e-04
4.995668e-09,2.419217e-04,9.747977e-04
4.995883e-09,2.415048e-04,9.745827e-04
4.996098e-09,2.410879e-04,9.743676e-04
4.996313e-09,2.406710e-04,9.741525e-04
4.996528e-09,2.402541e-04,9.739375e-04
4.996743e-09,2.398372e-04,9.737224e-04
4.996958e-09,2.394203e-04,9.735074e-04
4.997173e-09,2.390034e-04,9.732923e-04
4.997389e-09,2.385865e-04,9.730772e-04
4.997604e-09,2.381696e-04,9.728622e-04
4.997819e-09,2.377527e-04,9.726471e-04
4.998034e-09,2.373358e-04,9.724320e-04
4.998249e-09,2.369189e-04,9.722170e-04
4.998464e-09,2.365020e-04,9.720019e-04
4.998679e-09,2.360851e-04,9.717869e-04
4.998894e-09,2.356682e-04,9.715718e-04
4.999109e-09,2.352513e-04,9.713567e-04
4.999324e-09,2.348344e-04,9.711417e-04
4.999539e-09,2.344175e-04,9.709266e-04
4.999754e-09,2.340006e-04,9.707116e-04
4.999969e-09,2.335837e-04,9.704965e-04
5.000184e-09,2.331668e-04,9.702814e-04
5.000399e-09,2.327499e-04,9.700664e-04
5.000614e-09,2.323330e-04,9.698513e-04
5.000830e-09,2.319161e-04,9.696362e-04
5.001045e-09,2.314992e-04,9.694212e-04
5.001260e-09,2.310823e-04,9.692061e-04
5.001475e-09,2.306654e-04,9.689911e-04
5.001690e-09,2.302485e-04,9.687760e-04
5.001905e-09,2.298316e-04,9.685609e-04
5.002120e-09,2.294147e-04,9.683459e-04
5.002335e-09,2.289978e-04,9.681308e-04
5.002550e-09,2.285809e-04,9.679157e-04
5.002765e-09,2.281640e-04,9.677007e-04
5.002980e-09,2.277471e-04,9.674856e-04
5.003195e-09,2.273302e-04,9.672706e-04
5.003410e-09,2.269133e-04,9.670555e-04
5.003625e-09,2.264964e-04,9.668404e-04
5.003840e-09,2.260795e-04,9.666254e-04
5.004055e-09,2.256626e-04,9.664103e-04
5.004270e-09,2.252457e-04,9.661953e-04
5.004486e-09,2.248288e-04,9.659802e-04
5.004701e-09,2.244119e-04,9.657651e-04
5.004916e-09,2.239950e-04,9.655501e-04
5.005131e-09,2.235781e-04,9.653350e-04
5.005346e-09,2.231612e-04,9.651199e-04
5.005561e-09,2.227443e-04,9.649049e-04
5.005776e-09,2.223274e-04,9.646898e-04
5.005991e-09,2.219105e-04,9.644748e-04
5.006206e-09,2.214936e-04,9.642597e-04
5.006421e-09,2.210767e-04,9.640446e-04
5.006636e-09,2.206598e-04,9.638296e-04
5.006851e-09,2.202429e-04,9.636145e-04
5.007066e-09,2.198260e-04,9.633995e-04
5.007281e-09,2.194091e-04,9.631844e-04
5.007496e-09,2.189922e-04,9.629693e-04
5.007711e-09,2.185753e-04,9.627543e-04
5.007927e-09,2.181584e-04,9.625392e-04
5.008142e-09,2.177415e-04,9.623241e-04
5.008357e-09,2.173246e-04,9.621091e-04
5.008572e-09,2.169077e-04,9.618940e-04
5.008787e-09,2.164908e-04,9.616790e-04
5.009002e-09,2.160739e-04,9.614639e-04
5.009217e-09,2.156570e-04,9.612488e-04
5.009432e-09,2.152401e-04,9.610338e-04
5.009647e-09,2.148232e-04,9.608187e-04
5.009862e-09,2.144063e-04,9.606037e-04
5.010077e-09,2.139894e-04,9.603886e-04
5.010292e-09,2.135725e-04,9.601735e-04
5.010507e-09,2.131556e-04,9.599585e-04
5.010722e-09,2.127387e-04,9.597434e-04
5.010937e-09,2.123218e-04,9.595283e-04
5.011152e-09,2.119049e-04,9.593133e-04
5.011368e-09,2.114880e-04,9.590982e-04
5.011583e-09,2.110711e-04,9.588832e-04
5.011798e-09,2.106542e-04,9.586681e-04
5.012013e-09,2.102373e-04,9.584530e-04
5.012228e-09,2.098204e-04,9.582380e-04
5.012443e-09,2.094036e-04,9.580229e-04
5.012658e-09,2.089867e-04,9.578078e-04
5.012873e-09,2.085698e-04,9.575928e-04
5.013088e-09,2.081529e-04,9.573777e-04
5.013303e-09,2.077360e-04,9.571627e-04
5.013518e-09,2.073191e-04,9.569476e-04
5.013733e-09,2.069022e-04,9.567325e-04
5.013948e-09,2.064853e-04,9.565175e-04
5.014163e-09,2.060684e-04,9.563024e-04
5.014378e-09,2.056515e-04,9.560874e-04
5.014593e-09,2.052346e-04,9.558723e-04
5.014809e-09,2.048177e-04,9.556572e-04
5.015024e-09,2.044008e-04,9.554422e-04
5.015239e-09,2.039839e-04,9.552271e-04
5.015454e-09,2.035670e-04,9.550120e-04
5.015669e-09,2.031501e-04,9.547970e-04
5.015884e-09,2.027332e-04,9.545819e-04
5.016099e-09,2.023163e-04,9.543669e-04
5.016314e-09,2.018994e-04,9.541518e-04
5.016529e-09,2.014825e-04,9.539367e-04
5.016744e-09,2.010656e-04,9.537217e-04
5.016959e-09,2.006487e-04,9.535066e-04
5.017174e-09,2.002318e-04,9.532916e-04
5.017389e-09,1.998149e-04,9.530765e-04
5.017604e-09,1.993980e-04,9.528614e-04
5.017819e-09,1.989811e-04,9.526464e-04
5.018034e-09,1.985642e-04,9.524313e-04
5.018250e-09,1.981473e-04,9.522162e-04
5.018465e-09,1.977304e-04,9.520012e-04
5.018680e-09,1.973135e-04,9.517861e-04
5.018895e-09,1.968966e-04,9.515711e-04
5.019110e-09,1.964797e-04,9.513560e-04
5.019325e-09,1.960628e-04,9.511409e-04
5.019540e-09,1.956459e-04,9.509259e-04
5.019755e-09,1.952290e-04,9.507108e-04
5.019970e-09,1.948121e-04,9.504958e-04
5.020185e-09,1.943952e-04,9.502807e-04
5.020400e-09,1.939783e-04,9.500656e-04
5.020615e-09,1.935614e-04,9.498506e-04
5.020830e-09,1.931445e-04,9.496355e-04
5.021045e-09,1.927276e-04,9.494204e-04
5.021260e-09,1.923107e-04,9.492054e-04
5.021475e-09,1.918938e-04,9.489903e-04
5.021690e-09,1.914769e-04,9.487753e-04
5.021906e-09,1.910600e-04,9.485602e-04
5.022121e-09,1.906431e-04,9.483451e-04
5.022336e-09,1.902262e-04,9.481301e-04
5.022551e-09,1.898093e-04,9.479150e-04
5.022766e-09,1.893924e-04,9.477000e-04
5.022981e-09,1.889755e-04,9.474849e-04
5.023196e-09,1.885586e-04,9.472698e-04
5.023411e-09,1.881417e-04,9.470548e-04
5.023626e-09,1.877248e-04,9.468397e-04
5.023841e-09,1.873079e-04,9.466246e-04
5.024056e-09,1.868910e-04,9.464096e-04
5.024271e-09,1.864741e-04,9.461945e-04
5.024486e-09,1.860572e-04,9.459795e-04
5.024701e-09,1.856403e-04,9.457644e-04
5.024916e-09,1.852234e-04,9.455493e-04
5.025131e-09,1.848065e-04,9.453343e-04
5.025347e-09,1.843896e-04,9.451192e-04
5.025562e-09,1.839727e-04,9.449041e-04
5.025777e-09,1.835558e-04,9.446891e-04
5.025992e-09,1.831389e-04,9.444740e-04
5.026207e-09,1.827220e-04,9.442590e-04
5.026422e-09,1.823051e-04,9.440439e-04
5.026637e-09,1.818882e-04,9.438288e-04
5.026852e-09,1.814713e-04,9.436138e-04
5.027067e-09,1.810544e-04,9.433987e-04
5.027282e-09,1.806375e-04,9.431837e-04
5.027497e-09,1.802206e-04,9.429686e-04
5.027712e-09,1.798037e-04,9.427535e-04
5.027927e-09,1.793868e-04,9.425385e-04
5.028142e-09,1.789699e-04,9.423234e-04
5.028357e-09,1.785530e-04,9.421083e-04
5.028572e-09,1.781361e-04,9.418933e-04
5.028788e-09,1.777192e-04,9.416782e-04
5.029003e-09,1.773023e-04,9.414632e-04
5.029218e-09,1.768854e-04,9.412481e-04
5.029433e-09,1.764685e-04,9.410330e-04
5.029648e-09,1.760516e-04,9.408180e-04
5.029863e-09,1.756347e-04,9.406029e-04
5.030078e-09,1.752178e-04,9.403879e-04
5.030293e-09,1.748009e-04,9.401728e-04
5.030508e-09,1.743840e-04,9.399577e-04
5.030723e-09,1.739671e-04,9.397427e-04
5.030938e-09,1.735502e-04,9.395276e-04
5.031153e-09,1.731333e-04,9.393125e-04
5.031368e-09,1.727164e-04,9.390975e-04
5.031583e-09,1.722995e-04,9.388824e-04
5.031798e-09,1.718826e-04,9.386674e-04
5.032013e-09,1.714657e-04,9.384523e-04
5.032229e-09,1.710488e-04,9.382372e-04
5.032444e-09,1.706319e-04,9.380222e-04
5.032659e-09,1.702150e-04,9.378071e-04
5.032874e-09,1.697981e-04,9.375921e-04
5.033089e-09,1.693812e-04,9.373770e-04
5.033304e-09,1.689643e-04,9.371619e-04
5.033519e-09,1.685474e-04,9.369469e-04
5.033734e-09,1.681305e-04,9.367318e-04
5.033949e-09,1.677136e-04,9.365167e-04
5.034164e-09,1.672967e-04,9.363017e-04
5.034379e-09,1.668798e-04,9.360866e-04
5.034594e-09,1.664629e-04,9.358716e-04
5.034809e-09,1.660460e-04,9.356565e-04
5.035024e-09,1.656291e-04,9.354414e-04
5.035239e-09,1.652122e-04,9.352264e-04
5.035454e-09,1.647953e-04,9.350113e-04
5.035670e-09,1.643784e-04,9.347962e-04
5.035885e-09,1.639615e-04,9.345812e-04
5.036100e-09,1.635446e-04,9.343661e-04
5.036315e-09,1.631277e-04,9.341511e-04
5.036530e-09,1.627108e-04,9.339360e-04
5.036745e-09,1.622939e-04,9.337209e-04
5.036960e-09,1.618770e-04,9.335059e-04
5.037175e-09,1.614601e-04,9.332908e-04
5.037390e-09,1.610432e-04,9.330758e-04
5.037605e-09,1.606263e-04,9.328607e-04
5.037820e-09,1.602094e-04,9.326456e-04
5.038035e-09,1.597925e-04,9.324306e-04
5.038250e-09,1.593756e-04,9.322155e-04
5.038465e-09,1.589587e-04,9.320004e-04
5.038680e-09,1.585418e-04,9.317854e-04
5.038895e-09,1.581249e-04,9.315703e-04
5.039110e-09,1.577080e-04,9.313553e-04
5.039326e-09,1.572911e-04,9.311402e-04
5.039541e-09,1.568742e-04,9.309251e-04
5.039756e-09,1.564573e-04,9.307101e-04
5.039971e-09,1.560404e-04,9.304950e-04
5.040186e-09,1.556235e-04,9.302800e-04
5.040401e-09,1.552066e-04,9.300649e-04
5.040616e-09,1.547897e-04,9.298498e-04
5.040831e-09,1.543728e-04,9.296348e-04
5.041046e-09,1.539559e-04,9.294197e-04
5.041261e-09,1.535390e-04,9.292046e-04
5.041476e-09,1.531221e-04,9.289896e-04
5.041691e-09,1.527052e-04,9.287745e-04
5.041906e-09,1.522883e-04,9.285595e-04
5.042121e-09,1.518714e-04,9.283444e-04
5.042336e-09,1.514545e-04,9.281293e-04
5.042551e-09,1.510376e-04,9.279143e-04
5.042767e-09,1.506207e-04,9.276992e-04
5.042982e-09,1.502038e-04,9.274842e-04
5.043197e-09,1.497869e-04,9.272691e-04
5.043412e-09,1.493700e-04,9.270540e-04
5.043627e-09,1.489531e-04,9.268390e-04
5.043842e-09,1.485362e-04,9.266239e-04
5.044057e-09,1.481193e-04,9.264088e-04
5.044272e-09,1.477024e-04,9.261938e-04
5.044487e-09,1.472855e-04,9.259787e-04
5.044702e-09,1.468686e-04,9.257637e-04
5.044917e-09,1.464517e-04,9.255486e-04
5.045132e-09,1.460348e-04,9.253335e-04
5.045347e-09,1.456179e-04,9.251185e-04
5.045562e-09,1.452010e-04,9.249034e-04
5.045777e-09,1.447842e-04,9.246883e-04
5.045992e-09,1.443673e-04,9.244733e-04
5.046208e-09,1.439504e-04,9.242582e-04
5.046423e-09,1.435335e-04,9.240432e-04
5.046638e-09,1.431166e-04,9.238281e-04
5.046853e-09,1.426997e-04,9.236130e-04
5.047068e-09,1.422828e-04,9.233980e-04
5.047283e-09,1.418659e-04,9.231829e-04
5.047498e-09,1.414490e-04,9.229679e-04
5.047713e-09,1.410321e-04,9.227528e-04
5.047928e-09,1.406152e-04,9.225377e-04
5.048143e-09,1.401983e-04,9.223227e-04
5.048358e-09,1.397814e-04,9.221076e-04
5.048573e-09,1.393645e-04,9.218925e-04
5.048788e-09,1.389476e-04,9.216775e-04
5.049003e-09,1.385307e-04,9.214624e-04
5.049218e-09,1.381138e-04,9.212474e-04
5.049433e-09,1.376969e-04,9.210323e-04
5.049649e-09,1.372800e-04,9.208172e-04
5.049864e-09,1.368631e-04,9.206022e-04
5.050079e-09,1.364462e-04,9.203871e-04
5.050294e-09,1.360293e-04,9.201721e-04
5.050509e-09,1.356124e-04,9.199570e-04
5.050724e-09,1.351955e-04,9.197419e-04
5.050939e-09,1.347786e-04,9.195269e-04
5.051154e-09,1.343617e-04,9.193118e-04
5.051369e-09,1.339448e-04,9.190967e-04
5.051584e-09,1.335279e-04,9.188817e-04
5.051799e-09,1.331110e-04,9.186666e-04
5.052014e-09,1.326941e-04,9.184516e-04
5.052229e-09,1.322772e-04,9.182365e-04
5.052444e-09,1.318603e-04,9.180214e-04
5.052659e-09,1.314434e-04,9.178064e-04
5.052874e-09,1.310265e-04,9.175913e-04
5.053090e-09,1.306096e-04,9.173763e-04
5.053305e-09,1.301927e-04,9.171612e-04
5.053520e-09,1.297758e-04,9.169461e-04
5.053735e-09,1.293589e-04,9.167311e-04
5.053950e-09,1.289420e-04,9.165160e-04
5.054165e-09,1.285251e-04,9.163009e-04
5.054380e-09,1.281082e-04,9.160859e-04
5.054595e-09,1.276913e-04,9.158708e-04
5.054810e-09,1.272744e-04,9.156558e-04
5.055025e-09,1.268575e-04,9.154407e-04
5.055240e-09,1.264406e-04,9.152256e-04
5.055455e-09,1.260237e-04,9.150106e-04
5.055670e-09,1.256068e-04,9.147955e-04
5.055885e-09,1.251899e-04,9.145804e-04
5.056100e-09,1.247730e-04,9.143654e-04
5.056315e-09,1.243561e-04,9.141503e-04
5.056530e-09,1.239392e-04,9.139353e-04
5.056746e-09,1.235223e-04,9.137202e-04
5.056961e-09,1.231054e-04,9.135051e-04
5.057176e-09,1.226885e-04,9.132901e-04
5.057391e-09,1.222716e-04,9.130750e-04
5.057606e-09,1.218547e-04,9.128600e-04
5.057821e-09,1.214378e-04,9.126449e-04
5.058036e-09,1.210209e-04,9.124298e-04
5.058251e-09,1.206040e-04,9.122148e-04
5.058466e-09,1.201871e-04,9.119997e-04
5.058681e-09,1.197702e-04,9.117846e-04
5.058896e-09,1.193533e-04,9.115696e-04
5.059111e-09,1.189364e-04,9.113545e-04
5.059326e-09,1.185195e-04,9.111395e-04
5.059541e-09,1.181026e-04,9.109244e-04
5.059756e-09,1.176857e-04,9.107093e-04
5.059971e-09,1.172688e-04,9.104943e-04
5.060187e-09,1.168519e-04,9.102792e-04
5.060402e-09,1.164350e-04,9.100642e-04
5.060617e-09,1.160181e-04,9.098491e-04
5.060832e-09,1.156012e-04,9.096340e-04
5.061047e-09,1.151843e-04,9.094190e-04
5.061262e-09,1.147674e-04,9.092039e-04
5.061477e-09,1.143505e-04,9.089888e-04
5.061692e-09,1.139336e-04,9.087738e-04
5.061907e-09,1.135167e-04,9.085587e-04
5.062122e-09,1.130998e-04,9.083437e-04
5.062337e-09,1.126829e-04,9.081286e-04
5.062552e-09,1.122660e-04,9.079135e-04
5.062767e-09,1.118491e-04,9.076985e-04
5.062982e-09,1.114322e-04,9.074834e-04
5.063197e-09,1.110153e-04,9.072684e-04
5.063412e-09,1.105984e-04,9.070533e-04
5.063628e-09,1.101815e-04,9.068382e-04
5.063843e-09,1.097646e-04,9.066232e-04
5.064058e-09,1.093477e-04,9.064081e-04
5.064273e-09,1.089308e-04,9.061930e-04
5.064488e-09,1.085139e-04,9.059780e-04
5.064703e-09,1.080970e-04,9.057629e-04
5.064918e-09,1.076801e-04,9.055479e-04
5.065133e-09,1.072632e-04,9.053328e-04
5.065348e-09,1.068463e-04,9.051177e-04
5.065563e-09,1.064294e-04,9.049027e-04
5.065778e-09,1.060125e-04,9.046876e-04
5.065993e-09,1.055956e-04,9.044726e-04
5.066208e-09,1.051787e-04,9.042575e-04
5.066423e-09,1.047618e-04,9.040424e-04
5.066638e-09,1.043449e-04,9.038274e-04
5.066853e-09,1.039280e-04,9.036123e-04
5.067069e-09,1.035111e-04,9.033972e-04
5.067284e-09,1.030942e-04,9.031822e-04
5.067499e-09,1.026773e-04,9.029671e-04
5.067714e-09,1.022604e-04,9.027521e-04
5.067929e-09,1.018435e-04,9.025370e-04
5.068144e-09,1.014266e-04,9.023219e-04
5.068359e-09,1.010097e-04,9.021069e-04
5.068574e-09,1.005928e-04,9.018918e-04
5.068789e-09,1.001759e-04,9.016767e-04
5.069004e-09,9.975902e-05,9.014617e-04
5.069219e-09,9.934212e-05,9.012466e-04
5.069434e-09,9.892522e-05,9.010316e-04
5.069649e-09,9.850832e-05,9.008165e-04
5.069864e-09,9.809142e-05,9.006014e-04
5.070079e-09,9.767452e-05,9.003864e-04
5.070294e-09,9.725762e-05,9.001713e-04
5.070509e-09,9.684073e-05,8.999563e-04
5.070725e-09,9.642383e-05,8.997412e-04
5.070940e-09,9.600693e-05,8.995261e-04
5.071155e-09,9.559003e-05,8.993111e-04
5.071370e-09,9.517313e-05,8.990960e-04
5.071585e-09,9.475623e-05,8.988809e-04
5.071800e-09,9.433933e-05,8.986659e-04
5.072015e-09,9.392243e-05,8.984508e-04
5.072230e-09,9.350553e-05,8.982358e-04
5.072445e-09,9.308863e-05,8.980207e-04
5.072660e-09,9.267173e-05,8.978056e-04
5.072875e-09,9.225483e-05,8.975906e-04
5.073090e-09,9.183793e-05,8.973755e-04
5.073305e-09,9.142103e-05,8.971605e-04
5.073520e-09,9.100413e-05,8.969454e-04
5.073735e-09,9.058723e-05,8.967303e-04
5.073950e-09,9.017034e-05,8.965153e-04
5.074166e-09,8.975344e-05,8.963002e-04
5.074381e-09,8.933654e-05,8.960851e-04
5.074596e-09,8.891964e-05,8.958701e-04
5.074811e-09,8.850274e-05,8.956550e-04
5.075026e-09,8.808584e-05,8.954400e-04
5.075241e-09,8.766894e-05,8.952249e-04
5.075456e-09,8.725204e-05,8.950098e-04
5.075671e-09,8.683514e-05,8.947948e-04
5.075886e-09,8.641824e-05,8.945797e-04
5.076101e-09,8.600134e-05,8.943647e-04
5.076316e-09,8.558444e-05,8.941496e-04
5.076531e-09,8.516754e-05,8.939345e-04
5.076746e-09,8.475064e-05,8.937195e-04
5.076961e-09,8.433374e-05,8.935044e-04
5.077176e-09,8.391685e-05,8.932893e-04
5.077391e-09,8.349995e-05,8.930743e-04
5.077607e-09,8.308305e-05,8.928592e-04
5.077822e-09,8.266615e-05,8.926442e-04
5.078037e-09,8.224925e-05,8.924291e-04
5.078252e-09,8.183235e-05,8.922140e-04
5.078467e-09,8.141545e-05,8.919990e-04
5.078682e-09,8.099855e-05,8.917839e-04
5.078897e-09,8.058165e-05,8.915688e-04
5.079112e-09,8.016475e-05,8.913538e-04
5.079327e-09,7.974785e-05,8.911387e-04
5.079542e-09,7.933095e-05,8.909237e-04
5.079757e-09,7.891405e-05,8.907086e-04
5.079972e-09,7.849715e-05,8.904935e-04
5.080187e-09,7.808025e-05,8.902785e-04
5.080402e-09,7.766335e-05,8.900634e-04
5.080617e-09,7.724646e-05,8.898484e-04
5.080832e-09,7.682956e-05,8.896333e-04
5.081048e-09,7.641266e-05,8.894182e-04
5.081263e-09,7.599576e-05,8.892032e-04
5.081478e-09,7.557886e-05,8.889881e-04
5.081693e-09,7.516196e-05,8.887730e-04
5.081908e-09,7.474506e-05,8.885580e-04
5.082123e-09,7.432816e-05,8.883429e-04
5.082338e-09,7.391126e-05,8.881279e-04
5.082553e-09,7.349436e-05,8.879128e-04
5.082768e-09,7.307746e-05,8.876977e-04
5.082983e-09,7.266056e-05,8.874827e-04
5.083198e-09,7.224366e-05,8.872676e-04
5.083413e-09,7.182676e-05,8.870526e-04
5.083628e-09,7.140986e-05,8.868375e-04
5.083843e-09,7.099297e-05,8.866224e-04
5.084058e-09,7.057607e-05,8.864074e-04
5.084273e-09,7.015917e-05,8.861923e-04
5.084489e-09,6.974227e-05,8.859772e-04
5.084704e-09,6.932537e-05,8.857622e-04
5.084919e-09,6.890847e-05,8.855471e-04
5.085134e-09,6.849157e-05,8.853321e-04
5.085349e-09,6.807467e-05,8.851170e-04
5.085564e-09,6.765777e-05,8.849019e-04
5.085779e-09,6.724087e-05,8.846869e-04
5.085994e-09,6.682397e-05,8.844718e-04
5.086209e-09,6.640707e-05,8.842568e-04
5.086424e-09,6.599017e-05,8.840417e-04
5.086639e-09,6.557327e-05,8.838266e-04
5.086854e-09,6.515637e-05,8.836116e-04
5.087069e-09,6.473948e-05,8.833965e-04
5.087284e-09,6.432258e-05,8.831814e-04
5.087499e-09,6.390568e-05,8.829664e-04
5.087714e-09,6.348878e-05,8.827513e-04
5.087929e-09,6.307188e-05,8.825363e-04
5.088145e-09,6.265498e-05,8.823212e-04
5.088360e-09,6.223808e-05,8.821061e-04
5.088575e-09,6.182118e-05,8.818911e-04
5.088790e-09,6.140428e-05,8.816760e-04
5.089005e-09,6.098738e-05,8.814609e-04
5.089220e-09,6.057048e-05,8.812459e-04
5.089435e-09,6.015358e-05,8.810308e-04
5.089650e-09,5.973668e-05,8.808158e-04
5.089865e-09,5.931978e-05,8.806007e-04
5.090080e-09,5.890288e-05,8.803856e-04
5.090295e-09,5.848598e-05,8.801706e-04
5.090510e-09,5.806909e-05,8.799555e-04
5.090725e-09,5.765219e-05,8.797405e-04
5.090940e-09,5.723529e-05,8.795254e-04
5.091155e-09,5.681839e-05,8.793103e-04
5.091370e-09,5.640149e-05,8.790953e-04
5.091586e-09,5.598459e-05,8.788802e-04
5.091801e-09,5.556769e-05,8.786651e-04
5.092016e-09,5.515079e-05,8.784501e-04
5.092231e-09,5.473389e-05,8.782350e-04
5.092446e-09,5.431699e-05,8.780200e-04
5.092661e-09,5.390009e-05,8.778049e-04
5.092876e-09,5.348319e-05,8.775898e-04
5.093091e-09,5.306629e-05,8.773748e-04
5.093306e-09,5.264939e-05,8.771597e-04
5.093521e-09,5.223249e-05,8.769447e-04
5.093736e-09,5.181560e-05,8.767296e-04
5.093951e-09,5.139870e-05,8.765145e-04
5.094166e-09,5.098180e-05,8.762995e-04
5.094381e-09,5.056490e-05,8.760844e-04
5.094596e-09,5.014800e-05,8.758693e-04
5.094811e-09,4.973110e-05,8.756543e-04
5.095027e-09,4.931420e-05,8.754392e-04
5.095242e-09,4.889730e-05,8.752242e-04
5.095457e-09,4.848040e-05,8.750091e-04
5.095672e-09,4.806350e-05,8.747940e-04
5.095887e-09,4.764660e-05,8.745790e-04
5.096102e-09,4.722970e-05,8.743639e-04
5.096317e-09,4.681280e-05,8.741489e-04
5.096532e-09,4.639590e-05,8.739338e-04
5.096747e-09,4.597900e-05,8.737187e-04
5.096962e-09,4.556210e-05,8.735037e-04
5.097177e-09,4.514521e-05,8.732886e-04
5.097392e-09,4.472831e-05,8.730735e-04
5.097607e-09,4.431141e-05,8.728585e-04
5.097822e-09,4.389451e-05,8.726434e-04
5.098037e-09,4.347761e-05,8.724284e-04
5.098252e-09,4.306071e-05,8.722133e-04
5.098468e-09,4.264381e-05,8.719982e-04
5.098683e-09,4.222691e-05,8.717832e-04
5.098898e-09,4.181001e-05,8.715681e-04
5.099113e-09,4.139311e-05,8.713530e-04
5.099328e-09,4.097621e-05,8.711380e-04
5.099543e-09,4.055931e-05,8.709229e-04
5.099758e-09,4.014241e-05,8.707079e-04
5.099973e-09,3.972551e-05,8.704928e-04
5.100188e-09,3.930861e-05,8.702777e-04
5.100403e-09,3.889172e-05,8.700627e-04
5.100618e-09,3.847482e-05,8.698476e-04
5.100833e-09,3.805792e-05,8.696326e-04
5.101048e-09,3.764102e-05,8.694175e-04
5.101263e-09,3.722412e-05,8.692024e-04
5.101478e-09,3.680722e-05,8.689874e-04
5.101693e-09,3.639032e-05,8.687723e-04
5.101909e-09,3.597342e-05,8.685572e-04
5.102124e-09,3.555652e-05,8.683422e-04
5.102339e-09,3.513962e-05,8.681271e-04
5.102554e-09,3.472272e-05,8.679121e-04
5.102769e-09,3.430582e-05,8.676970e-04
5.102984e-09,3.388892e-05,8.674819e-04
5.103199e-09,3.347202e-05,8.672669e-04
5.103414e-09,3.305512e-05,8.670518e-04
5.103629e-09,3.263822e-05,8.668368e-04
5.103844e-09,3.222133e-05,8.666217e-04
5.104059e-09,3.180443e-05,8.664066e-04
5.104274e-09,3.138753e-05,8.661916e-04
5.104489e-09,3.097063e-05,8.659765e-04
5.104704e-09,3.055373e-05,8.657614e-04
5.104919e-09,3.013683e-05,8.655464e-04
5.105134e-09,2.971993e-05,8.653313e-04
